3252	9475	Charlie Simms is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade, a cantankerous middle-aged man who lives with his niece and her family.	https://image.tmdb.org/t/p/w1280/22m6tUzIYxXs5cjyl7KJJPULlMT.jpg
3253	8872	When a sleazy TV exec offers Wayne and Garth a fat contract to tape their late-night public access show at his network, they can't believe their good fortune. But they soon discover the road from basement to big-time is a gnarly one, fraught with danger, temptation and ragin' party opportunities.	https://image.tmdb.org/t/p/w1280/ttv6BA0DOes1zXMnQSNXTGeGkdJ.jpg
3254	8873	"A message from Jim Morrison in a dream prompts cable access TV stars Wayne and Garth to put on a rock concert, ""Waynestock,"" with Aerosmith as headliners. But amid the preparations, Wayne frets that a record producer is putting the moves on his girlfriend, Cassandra, while Garth handles the advances of mega-babe Honey Hornee."	https://image.tmdb.org/t/p/w1280/pBs9DuzWhqWX7vPjzB6AvAXKXzM.jpg
3255	11287	As America's stock of athletic young men is depleted during World War II, a professional all-female baseball league springs up in the Midwest, funded by publicity-hungry candy maker Walter Harvey (Garry Marshall). Competitive sisters Dottie Hinson (Geena Davis) and Kit Keller (Lori Petty) spar with each other, scout Ernie Capadino (Jon Lovitz) and grumpy has-been coach Jimmy Dugan (Tom Hanks) on their way to fame. Madonna and Rosie O'Donnell co-star as two of the sisters' teammates.	https://image.tmdb.org/t/p/w1280/mHr58FxWSPZtxSqVxDpO12nKmMi.jpg
3256	9869	When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets Jack and his family as revenge.	https://image.tmdb.org/t/p/w1280/nB8fcOEQPS0V64U0ZUJXCTEaCDY.jpg
344	3049	He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!	https://image.tmdb.org/t/p/w1280/nZirljb8XYbKTWsRQTplDGhx39Q.jpg
54503	8363	Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.	https://image.tmdb.org/t/p/w1280/7RZWtDkf0mgrxvJNFj43YW2Ugi8.jpg
55765	4982	Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Partly based on a true story.	https://image.tmdb.org/t/p/w1280/uDSP5H5akJ85xMGSHRtaqHGBRLD.jpg
3997	11849	The classic role-playing game comes to life in this magical adventure. The empire of Izmer is a divided land: Elite magicians called Mages rule while lowly commoners are powerless. When Empress Savina (Thora Birch) vows to bring equality and prosperity to her land, the evil Mage Profion (Jeremy Irons) plots to depose her. But this good-vs.-evil battle is no game!	https://image.tmdb.org/t/p/w1280/hHoMqCagqwnahAvwkzCOp6MPMWC.jpg
3996	146	Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.	https://image.tmdb.org/t/p/w1280/3yYPhffQRuy45HlNabFxNLyP9mg.jpg
3994	9741	An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead — and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.	https://image.tmdb.org/t/p/w1280/pvL37V88plePxFSszCbV3wRHiBm.jpg
348	11382	Set in 1920s New York City, this movie tells the story of idealistic young playwright David Shayne. Producer Julian Marx finally finds funding for the project from gangster Nick Valenti. The catch is that Nick's girl friend Olive Neal gets the part of a psychiatrist, and Olive is a bimbo who could never pass for a psychiatrist as well as being a dreadful actress. Agreeing to this first compromise is the first step to Broadway's complete seduction of David, who neglects longtime girl friend Ellen. Meanwhile David puts up with Warner Purcell, the leading man who is a compulsive eater, Helen Sinclair, the grand dame who wants her part jazzed up, and Cheech, Olive's interfering hitman / bodyguard. Eventually, the playwright must decide whether art or life is more important.	https://image.tmdb.org/t/p/w1280/tfplmiNdTDHHbZZ8AGmXBiB1xJj.jpg
349	9331	CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.	https://image.tmdb.org/t/p/w1280/avRDucB3FLf1Xz5532hbOYd1giX.jpg
3990	16340	The Rugrats are back! There's Tommy the brave one, Chuckie the timid one, Phil and Lil the odd couple, Dil, and spoiled brat Angelica. This time they're wreaking havoc in Paris, France, where Tommy's dad Stu is summoned after yet another one of his inventions took a dump.	https://image.tmdb.org/t/p/w1280/dxWzIrSEwDrQjzXntdNQaJpytu7.jpg
2858	14	Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.	https://image.tmdb.org/t/p/w1280/or1MP8BZIAjqWYxPdPX724ydKar.jpg
2915	9346	Meet Joel Goodson, an industrious, college-bound 17-year-old and a responsible, trustworthy son. However, when his parents go away and leave him home alone in the wealthy Chicago suburbs with the Porsche at his disposal he quickly decides he has been good for too long and it is time to enjoy himself. After an unfortunate incident with the Porsche Joel must raise some cash, in a risky way.	https://image.tmdb.org/t/p/w1280/60ioiHP0H6PHYcXz7oJvqildpNZ.jpg
2916	861	Construction worker Douglas Quaid discovers a memory chip in his brain during a virtual-reality trip. He also finds that his past has been invented to conceal a plot of planetary domination. Soon, he's off to Mars to find out who he is and who planted the chip.	https://image.tmdb.org/t/p/w1280/ikYpJ0AjGBNnAYFnPJDUVIOcduR.jpg
2918	9377	A high school slacker pretends to be sick to skip school and have an exciting day off alongside his girlfriend and his best buddy through Chicago, while trying to outwit his obsessive school principal and his unconformited sister along the way.	https://image.tmdb.org/t/p/w1280/ulvpwOXKmPvrFPBGbWU1gmW0ms5.jpg
1792	11808	U.S. Marshal Sam Gerard is accompanying a plane load of convicts from Chicago to New York. The plane crashes spectacularly, and Mark Sheridan escapes. But when Diplomatic Security Agent John Royce is assigned to help Gerard recapture Sheridan, it becomes clear that Sheridan is more than just another murderer.	https://image.tmdb.org/t/p/w1280/3uixF2pHa0whTKcYmenDrArX0II.jpg
44193	9655	Viola Johnson is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.	https://image.tmdb.org/t/p/w1280/aoO3OtAojt9g8D60tro8s26mGmj.jpg
5463	6278	In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive.	https://image.tmdb.org/t/p/w1280/c9FlSkQ0EV2vzln4Bo5NCvzzxWm.jpg
5464	4147	Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.	https://image.tmdb.org/t/p/w1280/9C3VMy9HZ1VBhVHTadqg7pFh2ac.jpg
44195	9388	"Nick Naylor is a charismatic spin-doctor for Big Tobacco who'll fight to protect America's right to smoke -- even if it kills him -- while still remaining a role model for his 12-year old son. When he incurs the wrath of a senator bent on snuffing out cigarettes, Nick's powers of ""filtering the truth"" will be put to the test."	https://image.tmdb.org/t/p/w1280/v8PKsbAGIvAhKbbRUjdQ3jgFD2S.jpg
420	306	Back in sunny southern California and on the trail of two murderers, Axel Foley again teams up with LA cop Billy Rosewood. Soon, they discover that an amusement park is being used as a front for a massive counterfeiting ring – and it's run by the same gang that shot Billy's boss.	https://image.tmdb.org/t/p/w1280/tw9gAhqQcBFX0X0XfVbWqUsmzoU.jpg
44199	388	When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.	https://image.tmdb.org/t/p/w1280/z6wYRuvk1lf60R4SmWETfdUvGsm.jpg
6794	10438	Beethoven is back -- and this time, he has a whole brood with him now that he's met his canine match, Missy, and fathered a family. The only problem is that Missy's owner, Regina, wants to sell the puppies and tear the clan apart. It's up to Beethoven and the Newton kids to save the day and keep everyone together.	https://image.tmdb.org/t/p/w1280/biH5hW1BRfEr13oCizuAzpdBf2l.jpg
1704	489	Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.	https://image.tmdb.org/t/p/w1280/jq8LjngZ7XZEQge5JFTdOGMrHyZ.jpg
6659	9362	Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.	https://image.tmdb.org/t/p/w1280/cA4ggkZ3r1d5r9hOAUWC8x5ul2i.jpg
2094	10249	Young pilot Cliff Secord stumbles on a top secret rocket-pack and with the help of his mechanic/mentor, he attempts to save his girl and stop the Nazis as 'The Rocketeer'.	https://image.tmdb.org/t/p/w1280/tFOoAfyznMdCRJIvX3vDOpr3MCg.jpg
1393	9390	Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player.	https://image.tmdb.org/t/p/w1280/99YTEdKOKDRClsscOpJfdkbaTrQ.jpg
2311	4437	While planet Earth poises on the brink of nuclear self-destruction, a team of Russian and American scientists aboard the Leonov hurtles to a rendezvous with the still-orbiting Discovery spacecraft and it's sole known survivor, the homicidal computer HAL.	https://image.tmdb.org/t/p/w1280/9Rcz2n16HEYRi2EKGliByP6ESYR.jpg
1391	75	'We come in peace' is not what those green men from Mars mean when they invade our planet, armed with irresistible weapons and a cruel sense of humor.  This star studded cast must play victim to the alien’s fun and games in this comedy homage to science fiction films of the '50s and '60s.	https://image.tmdb.org/t/p/w1280/gaTuHICwavPUmqQzPZFEXKSRwsC.jpg
299	40156	Father Greg Pilkington is torn between his call as a conservative Catholic priest and his secret life as a homosexual with a gay lover, frowned upon by the Church. Upon hearing the confession of a young girl of her incestuous father, Greg enters an intensely emotional spiritual struggle deciding between choosing morals over religion and one life over another.	https://image.tmdb.org/t/p/w1280/jvsAYKlLkscArOk3vFDlLCwLvYj.jpg
296	680	A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.	https://image.tmdb.org/t/p/w1280/dM2w364MScsjFf8pfMbaWUcWrR.jpg
1665	1281	"Bean works as a caretaker at Britain's formidable Royal National Gallery, and his bosses want to fire him because he sleeps at work all the time, but can't because the chairman of the gallery's board defends him. They send him to USA, to the small Los Angeles art gallery instead, where he'll have to officiate at the opening of the greatest US picture ever (called ""Whistler's Mother"")."	https://image.tmdb.org/t/p/w1280/pKGGzotqkNDEL2ix4VU1bWmteK5.jpg
1390	17795	They used to run the country. Now they're running for their lives! Two on-the-lam former Presidents of the United States. Framed in a scandal by the current President and pursued by armed agents, the two squabbling political foes plunge into a desperately frantic search for the evidence that will establish their innocence.	https://image.tmdb.org/t/p/w1280/9QXLq2dcpzgrU7zUHQc6P2cuYdq.jpg
1663	10890	John Winger, an indolent sad sack in his 30s, impulsively joins the U.S. Army after losing his job, his girlfriend and his apartment.	https://image.tmdb.org/t/p/w1280/nqfLX1bJLUlZnfflqpUIWrGQwSv.jpg
293	101	"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps."	https://image.tmdb.org/t/p/w1280/gE8S02QUOhVnAmYu4tcrBlMTujz.jpg
1094	11386	Irish Republican Army member Fergus forms an unexpected bond with Jody, a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude and Maguire. Jody makes Fergus promise he'll visit his girlfriend, Dil, in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.	https://image.tmdb.org/t/p/w1280/9Qqk3svM0I9QuabOPDNrJZdv3XJ.jpg
590	581	Wounded Civil War soldier, John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.	https://image.tmdb.org/t/p/w1280/uzMI1WbliKbXbjvdiDKnwb2ndsG.jpg
593	274	Clarice Starling is a top student at the FBI's training academy. Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism. Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.	https://image.tmdb.org/t/p/w1280/qjAyTj2BSth1EQ89vNfo0JYVPFN.jpg
592	268	The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker, who has seized control of Gotham's underworld.	https://image.tmdb.org/t/p/w1280/kBf3g9crrADGMc2AMAMlLBgSm2h.jpg
595	10020	Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.	https://image.tmdb.org/t/p/w1280/b9QJr2oblOu1grgOMUZF1xkUJdh.jpg
594	408	"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own."	https://image.tmdb.org/t/p/w1280/wbVGRBYPRRahIZNGXY9TfHDUSc2.jpg
597	114	When a millionaire wheeler-dealer enters a business contract with a Hollywood hooker Vivian Ward, he loses his heart in the bargain.	https://image.tmdb.org/t/p/w1280/fgmdaCMxXClZm2ePteLzCPySB1n.jpg
1080	583	Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.	https://image.tmdb.org/t/p/w1280/cKpJnXJ6DzAGafAjUWB5PjT904O.jpg
4321	1406	"New York meets the west in this comedy starring Billy Crystal. Three New York businessmen decide to take a ""Wild West"" vacation that turns out not to be the relaxing vacation they had envisioned."	https://image.tmdb.org/t/p/w1280/tdOHDekHHGyjcR3Ay6WQ6uiFHoz.jpg
193	10802	A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.	https://image.tmdb.org/t/p/w1280/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg
1088	88	Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hoofer—and unexpectedly falling in love.	https://image.tmdb.org/t/p/w1280/jFoktPxTtabZfh9JeDy3F78g9w7.jpg
273	3036	"Based on Mary Shelley's novel, ""Frankenstein"" tells the story of Victor Frankenstein, a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions."	https://image.tmdb.org/t/p/w1280/uG0YLHdiBuWBv99MLwthucsvKLZ.jpg
3146	10402	Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail.	https://image.tmdb.org/t/p/w1280/1AGR1KdIk1llaW983XsW5YsoPsI.jpg
5504	9488	Exploring the further adventures of Carmen and Juni Cortez, who have now joined the family spy business as Level 2 OSS agents. Their new mission is to save the world from a mad scientist living on a volcanic island populated by an imaginative menagerie of creatures. On this bizarre island, none of the Cortez's gadgets work and they must rely on their wits--and each other--to survive and save the day.	https://image.tmdb.org/t/p/w1280/tt8IpWLJYmTlATHFhsxmA1U5RDy.jpg
2542	100	A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.	https://image.tmdb.org/t/p/w1280/qV7QaSf7f7yC2lc985zfyOJIAIN.jpg
2541	796	Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.	https://image.tmdb.org/t/p/w1280/6RQu0J2u7viDa34Nn98sKaHv5jD.jpg
2549	10350	"The Hollywood version of the popular video game series ""Wing Commander"". Unlike other video games to feature film transitions, series creator Chris Roberts was heavily involved in the film's creation. This is the story of Christopher Blair and Todd ""Maniac"" Marshall as they arrive at the Tiger Claw and are soon forced to stop a Kilrathi fleet heading towards Earth."	https://image.tmdb.org/t/p/w1280/pdNhh937iErsAzR6h7pt2mQmclO.jpg
2987	856	'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.	https://image.tmdb.org/t/p/w1280/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg
2986	5549	"After a successful deployment of the Robocop Law Enforcement unit, OCP sees its goal of urban pacification come closer and closer, but as this develops, a new narcotic known as ""Nuke"" invades the streets led by God-delirious leader Cane. As this menace grows, it may prove to be too much for Murphy to handle. OCP tries to replicate the success of the first unit, but ends up with failed prototypes with suicidal issues... until Dr. Faxx, a scientist straying away from OCP's path, uses Cane as the new subject for the Robocop 2 project, a living God."	https://image.tmdb.org/t/p/w1280/jHE1jOJQILXSPudL4h94NI3TRL.jpg
2985	5548	In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters.	https://image.tmdb.org/t/p/w1280/gtGreTdzYBuQsEwTliEFdTzPleV.jpg
3020	37094	"On the day of his daughter's birthday, William ""D-Fens"" Foster is trying to get to the home of his estranged ex-wife to see his daughter. His car breaks down, so he leaves his car in a traffic jam in Los Angeles and decides to walk. He goes to a convenience store and tries to get some change for a phone call, but the Korean owner does not oblige, tipping Foster over the edge. The unstable Foster, so frustrated with the various flaws he sees in society, begins to psychotically and violently lash out against them."	https://image.tmdb.org/t/p/w1280/jBHJWSUvvOIZkXG067vwVRWvohB.jpg
524	14534	Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.	https://image.tmdb.org/t/p/w1280/lkimdKMignuOmaZ3SmEtpvBTbdQ.jpg
2268	881	When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.	https://image.tmdb.org/t/p/w1280/WgWLwk55YaXFZdlMnPJTKlxGcz.jpg
527	424	The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.	https://image.tmdb.org/t/p/w1280/yPisjyLweCl1tbgwgtzBCNCBle.jpg
520	8005	Robin Hood comes home after fighting in the Crusades to learn that the noble King Richard is in exile and that the despotic King John now rules England, with the help of the Sheriff of Rottingham. Robin Hood assembles a band of fellow patriots to do battle with King John and the Sheriff.	https://image.tmdb.org/t/p/w1280/9CFjtLLgiPUaya4mJQzyfHkllUy.jpg
1015	6878	Remake of the popular Disney classic, this time featuring some well known voices as two dogs and a cat trek across America encountering all sorts of adventures in the quest to be reunited with their owners.	https://image.tmdb.org/t/p/w1280/el6dJEpK97OJRQiQhuiSGk2jkV5.jpg
1407	4232	A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they find themselves living in a real-life one.	https://image.tmdb.org/t/p/w1280/ewi7gYW22t8T3piRvrXO73GlzuL.jpg
1131	4480	In a rural French village, an old man and his only remaining relative cast their covetous eyes on an adjoining vacant property. They need its spring water for growing their flowers, and are dismayed to hear that the man who has inherited it is moving in. They block up the spring and watch as their new neighbour tries to keep his crops watered from wells far afield through the hot summer. Though they see his desperate efforts are breaking his health and his wife and daughter's hearts, they think only of getting the water.	https://image.tmdb.org/t/p/w1280/8jJgzwahSu2H7kaGhBu7LPYxsj1.jpg
1405	3179	Mike Judge's slacker duo, Beavis and Butt-Head, wake to discover their TV has been stolen. Their search for a new one takes them on a clueless adventure across America where they manage to accidentally become America's most wanted.	https://image.tmdb.org/t/p/w1280/2pW1iACRzmb9OOIhzflYYt3S3s9.jpg
1518	2163	When his SUV breaks down on a remote Southwestern road, Jeff Taylor lets his wife, Amy, hitch a ride with a trucker to get help. When she doesn't return, Jeff fixes his SUV and tracks down the trucker -- who tells the police he's never seen Amy. Johnathan Mostow's tense thriller then follows Jeff's desperate search for his wife, which eventually uncovers a small town's murderous secret.	https://image.tmdb.org/t/p/w1280/uj5VmM4jrn3HHeuFfEH8XQizA2g.jpg
1235	343	The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.	https://image.tmdb.org/t/p/w1280/xqay68babjK46U9WBFD2TmtnGcx.jpg
1339	6114	When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker—the spitting image of Dracula's long-dead wife, Elisabeta—obsessed vampire hunter, Dr. Van Helsing sets out to end the madness.	https://image.tmdb.org/t/p/w1280/ioHxm3D3JdSXR61LRhcVb8KdZOz.jpg
1449	16448	Corky St. Clair is a director, actor and dancer in Blaine, Missouri. When it comes time to celebrate Blaine's 150th anniversary, Corky resolves to bring down the house in Broadway style.	https://image.tmdb.org/t/p/w1280/4rjbIRSS5DZAmyMzCgKnsC89LOB.jpg
2763	913	A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.	https://image.tmdb.org/t/p/w1280/jpRUaqNuQInXxdsLIncGJW5u3u2.jpg
442	9739	Simon Phoenix, a violent criminal cryogenically frozen in 1996, escapes during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, who had also been cryogenically frozen after being wrongfully accused of killing 30 innocent people while apprehending Phoenix.	https://image.tmdb.org/t/p/w1280/k0PN3Ho12cGGIVJW7SCS7apLYaP.jpg
